Date,City,Industrial_Waste,Vehicle_Waste,AQI,Air_Quality
2019-08-08,Amaravati,35.51,51.71000000000001,27.0,Good
2019-08-09,Amaravati,35.84,69.91,32.0,Good
2019-08-10,Amaravati,47.54,75.13000000000001,70.0,Satisfactory
2019-08-11,Amaravati,48.28,85.38999999999999,76.0,Satisfactory
2019-08-15,Amaravati,55.45,105.19,51.0,Satisfactory
2019-08-16,Amaravati,66.36999999999999,81.82,49.0,Good
2019-08-17,Amaravati,52.69,83.13000000000001,40.0,Good
2019-08-28,Amaravati,49.06999999999999,101.66,92.0,Satisfactory
2019-08-29,Amaravati,44.96,96.99,47.0,
2019-08-30,Amaravati,41.18000000000001,109.22,37.0,Good
2019-10-08,Amaravati,51.85,103.09,50.0,Good
2019-10-09,Amaravati,52.01,114.15,78.0,Satisfactory
2019-10-10,Amaravati,40.68,97.83,45.0,Good
2019-10-11,Amaravati,34.76,92.59,43.0,Good
2019-10-12,Amaravati,44.78000000000001,59.190000000000005,72.0,Satisfactory
2019-10-13,Amaravati,42.61,56.4,46.0,Good
2019-10-14,Amaravati,46.4,69.71000000000001,74.0,Satisfactory
2019-10-15,Amaravati,69.08999999999999,124.86,55.0,Satisfactory
2019-10-16,Amaravati,72.39999999999999,146.45999999999998,72.0,Satisfactory
2019-10-17,Amaravati,45.51,96.54,51.0,Satisfactory
2019-10-18,Amaravati,43.040000000000006,68.94,43.0,Good
2019-10-19,Amaravati,45.03,71.15,41.0,Good
2019-10-20,Amaravati,48.01,54.66,52.0,Satisfactory
2019-10-21,Amaravati,42.65,69.86,72.0,Satisfactory
2019-10-22,Amaravati,39.63,78.69,44.0,Good
2019-10-23,Amaravati,36.21,71.78999999999999,71.0,Satisfactory
2019-10-24,Amaravati,38.46999999999999,64.91,40.0,Good
2019-10-25,Amaravati,32.09,64.88999999999999,39.0,Good
2019-10-26,Amaravati,37.88,71.25,69.0,Satisfactory
2019-10-27,Amaravati,41.00999999999999,84.36999999999999,49.0,Good
2019-10-28,Amaravati,51.93000000000001,122.47,67.0,Satisfactory
2019-10-29,Amaravati,49.12,94.85,48.0,Good
2019-10-30,Amaravati,43.59,94.79,48.0,Good
2019-10-31,Amaravati,41.51,82.22,45.0,Good
2019-11-01,Amaravati,46.43000000000001,86.87999999999998,64.0,Satisfactory
2019-11-02,Amaravati,44.50999999999999,97.37,49.0,Good
2019-11-03,Amaravati,60.92,160.57999999999996,74.0,Satisfactory
2019-11-04,Amaravati,66.39999999999999,209.74,94.0,Satisfactory
2019-11-05,Amaravati,77.49000000000001,279.31,122.0,Moderate
2019-11-06,Amaravati,74.23,293.75,190.0,Moderate
2019-11-07,Amaravati,69.21,281.73,198.0,Moderate
2019-11-08,Amaravati,79.19999999999999,261.68,174.0,Moderate
2019-11-09,Amaravati,84.2,246.73,168.0,Moderate
2019-11-10,Amaravati,59.71,168.42,126.0,Moderate
2019-11-11,Amaravati,53.74999999999999,149.17,77.0,Satisfactory
2019-11-12,Amaravati,49.22,157.57,94.0,Satisfactory
2019-11-13,Amaravati,68.33,160.94,73.0,Satisfactory
2019-11-14,Amaravati,73.53999999999999,183.9,101.0,Moderate
2019-11-15,Amaravati,80.34,194.96,100.0,Satisfactory
2019-11-16,Amaravati,68.54,209.95,115.0,Moderate
2019-11-17,Amaravati,65.11,217.84,127.0,Moderate
2019-11-18,Amaravati,56.15,153.16000000000005,90.0,Satisfactory
2019-11-19,Amaravati,68.60000000000001,193.44,98.0,Satisfactory
2019-11-20,Amaravati,77.82,231.75,162.0,Moderate
2019-11-21,Amaravati,80.97999999999999,197.61,141.0,Moderate
2019-11-22,Amaravati,77.00999999999999,179.26000000000002,94.0,Satisfactory
2019-11-23,Amaravati,67.82000000000001,203.43,97.0,Satisfactory
2019-11-24,Amaravati,74.38000000000001,229.03000000000003,136.0,Moderate
2019-11-25,Amaravati,81.22,248.50000000000003,167.0,Moderate
2019-11-26,Amaravati,84.64999999999999,248.55,174.0,Moderate
2019-11-27,Amaravati,82.14999999999999,228.56,151.0,Moderate
2019-11-28,Amaravati,69.45,183.53,121.0,Moderate
2019-11-29,Amaravati,67.21,135.14999999999998,78.0,Satisfactory
2019-11-30,Amaravati,67.67999999999999,177.09000000000003,79.0,Satisfactory
2019-12-02,Amaravati,54.86,184.33,98.0,Satisfactory
2019-12-03,Amaravati,60.04,207.56000000000003,100.0,Satisfactory
2019-12-04,Amaravati,73.6,241.89,156.0,Moderate
2019-12-05,Amaravati,94.09,265.05999999999995,160.0,Moderate
2019-12-06,Amaravati,89.78999999999999,282.6700000000001,185.0,Moderate
2019-12-10,Amaravati,54.830000000000005,171.72,83.0,Satisfactory
2019-12-11,Amaravati,54.44,191.29,86.0,Satisfactory
2019-12-12,Amaravati,60.71,154.85000000000002,72.0,Satisfactory
2019-12-13,Amaravati,57.8,145.63,66.0,Satisfactory
2019-12-14,Amaravati,68.78999999999999,141.61,64.0,Satisfactory
2019-12-15,Amaravati,69.32,172.71,73.0,Satisfactory
2019-12-16,Amaravati,69.70000000000002,175.51000000000002,76.0,Satisfactory
2019-12-17,Amaravati,71.33000000000001,241.99000000000004,96.0,Satisfactory
2019-12-18,Amaravati,81.01,223.19,137.0,Moderate
2019-12-19,Amaravati,82.77,258.46,138.0,Moderate
2019-12-20,Amaravati,71.87,256.24,188.0,Moderate
2019-12-21,Amaravati,72.15,249.8,166.0,Moderate
2019-12-22,Amaravati,80.8,218.79,162.0,Moderate
2019-12-23,Amaravati,74.93,220.22,147.0,Moderate
2019-12-24,Amaravati,77.35000000000001,234.97000000000003,138.0,Moderate
2019-12-25,Amaravati,76.31,243.58,194.0,Moderate
2019-12-26,Amaravati,49.92,172.76,114.0,Moderate
2019-12-27,Amaravati,46.63000000000001,163.09,77.0,Satisfactory
2019-12-28,Amaravati,48.5,189.92,79.0,Satisfactory
2019-12-29,Amaravati,82.17000000000002,224.74,133.0,Moderate
2019-12-30,Amaravati,91.33,187.62,131.0,Moderate
2019-12-31,Amaravati,84.19,167.74,87.0,Satisfactory
2020-01-01,Amaravati,79.17999999999999,185.85,96.0,Satisfactory
2020-01-02,Amaravati,75.28000000000002,145.08999999999995,82.0,Satisfactory
2020-01-03,Amaravati,70.18,141.13,76.0,Satisfactory
2020-01-04,Amaravati,50.18000000000001,109.01,47.0,Good
2020-01-05,Amaravati,53.89,138.81,55.0,Satisfactory
2020-01-06,Amaravati,69.24,143.38000000000002,66.0,Satisfactory
2020-01-07,Amaravati,79.30999999999997,210.32,109.0,Moderate
2020-01-08,Amaravati,70.91999999999999,167.2,103.0,Moderate
2020-01-09,Amaravati,61.38,139.06,78.0,Satisfactory
2020-01-10,Amaravati,61.92000000000001,192.27,70.0,Satisfactory
2020-01-11,Amaravati,59.45,215.55,110.0,Moderate
2020-01-12,Amaravati,75.88,237.12,147.0,Moderate
2020-01-13,Amaravati,87.94,265.47,177.0,Moderate
2020-01-14,Amaravati,76.41999999999999,239.38,168.0,Moderate
2020-01-15,Amaravati,69.24000000000001,199.17,163.0,Moderate
2020-01-16,Amaravati,60.57,172.98999999999998,108.0,Moderate
2020-01-17,Amaravati,61.84,149.70999999999998,82.0,Satisfactory
2020-01-18,Amaravati,49.04,113.83,60.0,Satisfactory
2020-01-19,Amaravati,53.58,129.06,58.0,Satisfactory
2020-01-20,Amaravati,49.85,136.17999999999998,62.0,Satisfactory
2020-01-21,Amaravati,51.900000000000006,134.37,63.0,Satisfactory
2020-01-22,Amaravati,57.74,148.8,63.0,
2020-01-23,Amaravati,61.17999999999999,204.68,87.0,Satisfactory
2020-01-24,Amaravati,69.8,204.86,101.0,Moderate
2020-01-25,Amaravati,66.39,167.55999999999997,98.0,Satisfactory
2020-01-26,Amaravati,58.58,147.61,77.0,Satisfactory
2020-01-27,Amaravati,,146.21,74.0,Satisfactory
2020-01-28,Amaravati,58.22,138.67000000000002,65.0,Satisfactory
2020-01-29,Amaravati,45.81,117.82999999999998,59.0,Satisfactory
2020-01-30,Amaravati,53.39,133.53,59.0,Satisfactory
2020-01-31,Amaravati,52.6,127.15,66.0,Satisfactory
2020-02-01,Amaravati,50.43,101.63,52.0,Satisfactory
2020-02-02,Amaravati,46.65,95.6,47.0,Good
2020-02-03,Amaravati,46.760000000000005,111.79999999999998,48.0,Good
2020-02-04,Amaravati,50.06,119.15,54.0,Satisfactory
2020-02-05,Amaravati,57.03,110.54,54.0,Satisfactory
2020-02-06,Amaravati,44.23,107.19,47.0,Good
2020-02-07,Amaravati,55.66,88.35000000000001,44.0,Good
2020-02-08,Amaravati,56.37,100.68,45.0,Good
2020-02-09,Amaravati,56.17,147.32,51.0,Satisfactory
2020-02-10,Amaravati,66.26,138.33,65.0,Satisfactory
2020-02-11,Amaravati,75.13,163.13000000000002,70.0,Satisfactory
2020-02-12,Amaravati,81.75,205.31,86.0,Satisfactory
2020-02-13,Amaravati,84.32,226.85,110.0,Moderate
2020-02-14,Amaravati,71.67999999999999,167.29,87.0,Satisfactory
2020-02-15,Amaravati,88.21000000000001,237.49000000000004,103.0,Moderate
2020-02-16,Amaravati,57.99,149.31,88.0,Satisfactory
2020-02-17,Amaravati,62.42,131.45,66.0,Satisfactory
2020-02-18,Amaravati,61.07,139.80999999999997,66.0,Satisfactory
2020-02-19,Amaravati,59.96,156.1,65.0,Satisfactory
2020-02-20,Amaravati,68.14,165.65,77.0,Satisfactory
2020-02-21,Amaravati,59.870000000000005,133.11,74.0,Satisfactory
2020-02-22,Amaravati,67.5,115.47,60.0,Satisfactory
2020-02-23,Amaravati,60.76,136.34,82.0,Satisfactory
2020-02-24,Amaravati,,117.68,68.0,Satisfactory
2020-02-25,Amaravati,57.46999999999999,106.59,53.0,Satisfactory
2020-02-26,Amaravati,62.21999999999999,131.89,78.0,Satisfactory
2020-02-27,Amaravati,68.47999999999999,147.95000000000002,73.0,Satisfactory
2020-02-28,Amaravati,77.08,124.71,68.0,Satisfactory
2020-02-29,Amaravati,71.29,128.79000000000002,65.0,Satisfactory
2020-03-01,Amaravati,72.53,118.34000000000002,67.0,Satisfactory
2020-03-02,Amaravati,74.84,137.55,67.0,Satisfactory
2020-03-03,Amaravati,69.55,139.59,70.0,Satisfactory
2020-03-04,Amaravati,57.68,132.50000000000003,66.0,Satisfactory
2020-03-05,Amaravati,45.11000000000001,79.08,47.0,Good
2020-03-07,Amaravati,39.3,63.6,35.0,Good
2020-03-08,Amaravati,54.74000000000001,58.46,35.0,Good
2020-03-09,Amaravati,38.31,66.07000000000001,42.0,Good
2020-03-10,Amaravati,50.42000000000001,58.85,35.0,Good
2020-03-14,Amaravati,49.81,94.37,48.0,Good
2020-03-15,Amaravati,51.92,97.70999999999998,48.0,Good
2020-03-16,Amaravati,48.94,105.42000000000002,48.0,Good
2020-03-17,Amaravati,55.05,109.32,54.0,Satisfactory
2020-03-18,Amaravati,48.41,84.48999999999998,48.0,Good
2020-03-19,Amaravati,52.91000000000001,81.32000000000001,51.0,Satisfactory
2020-03-20,Amaravati,55.01,69.92,43.0,Good
2020-03-21,Amaravati,49.2,60.08,37.0,Good
2020-03-23,Amaravati,54.67,95.98000000000002,51.0,Satisfactory
2020-03-24,Amaravati,49.870000000000005,74.28999999999999,47.0,Good
2020-03-25,Amaravati,47.19,70.55,101.0,Moderate
2020-03-26,Amaravati,49.09,87.0,108.0,Moderate
2020-03-27,Amaravati,59.26,94.36,52.0,Satisfactory
2020-03-28,Amaravati,65.92,95.22999999999998,61.0,Satisfactory
2020-03-29,Amaravati,58.74,98.72,58.0,Satisfactory
2020-03-31,Amaravati,67.8,104.2,69.0,Satisfactory
2020-04-01,Amaravati,66.55,118.28,69.0,Satisfactory
2020-04-10,Amaravati,52.34,80.77,53.0,Satisfactory
2020-04-11,Amaravati,42.41,61.08,42.0,Good
2020-04-13,Amaravati,42.34,75.89,47.0,Good
2020-04-15,Amaravati,44.7,80.32000000000001,51.0,Satisfactory
2020-04-17,Amaravati,38.690000000000005,71.17,40.0,Good
2020-05-22,Amaravati,65.58999999999997,163.49000000000004,103.0,Moderate
2020-05-24,Amaravati,66.34,98.12,66.0,Satisfactory
2020-05-27,Amaravati,121.59,111.62,69.0,Satisfactory
2020-05-28,Amaravati,22.620000000000005,115.47,64.0,Satisfactory
2020-05-29,Amaravati,28.969999999999995,112.45,70.0,Satisfactory
2020-05-30,Amaravati,39.59,109.4,63.0,Satisfactory
2020-05-31,Amaravati,31.31,99.56,62.0,Satisfactory
2020-06-01,Amaravati,26.65,67.38,46.0,Good
2020-06-02,Amaravati,26.5,79.54,41.0,Good
2020-06-03,Amaravati,33.3,71.99000000000001,40.0,Good
2020-06-04,Amaravati,36.06,70.30000000000001,39.0,Good
2020-06-05,Amaravati,42.43,70.24,58.0,Satisfactory
2020-06-06,Amaravati,48.88,73.37,44.0,Good
2020-06-07,Amaravati,51.220000000000006,79.78000000000002,50.0,Good
2020-06-08,Amaravati,51.32000000000001,87.75,54.0,Satisfactory
2020-06-09,Amaravati,56.58,79.51,61.0,Satisfactory
2020-06-10,Amaravati,55.870000000000005,84.93,58.0,Satisfactory
2020-06-11,Amaravati,63.11000000000001,54.69,53.0,Satisfactory
2020-06-12,Amaravati,48.41,45.2,47.0,Good
2020-06-13,Amaravati,48.00000000000001,41.48,44.0,Good
2020-06-14,Amaravati,56.28000000000001,61.98,47.0,Good
2020-06-15,Amaravati,46.58,61.26999999999999,41.0,Good
2020-06-16,Amaravati,48.7,86.41999999999999,39.0,Good
2020-06-17,Amaravati,47.84,70.3,36.0,Good
2020-06-18,Amaravati,50.81,78.35,42.0,Good
2020-06-19,Amaravati,,82.37,43.0,Good
2020-06-20,Amaravati,53.99999999999999,88.83999999999999,55.0,Satisfactory
2020-06-21,Amaravati,49.28000000000001,72.35000000000001,50.0,Good
2020-06-22,Amaravati,44.08,102.28,46.0,Good
2020-06-23,Amaravati,56.77,82.2,55.0,Satisfactory
2020-06-24,Amaravati,53.42,82.02000000000001,52.0,Satisfactory
2020-06-25,Amaravati,56.00000000000001,89.66,50.0,Good
2020-06-27,Amaravati,47.99,61.23,42.0,Good
2020-06-28,Amaravati,48.85,70.92999999999999,49.0,Good
2020-06-29,Amaravati,58.99,86.11,56.0,Satisfactory
2020-06-30,Amaravati,61.66,90.07,61.0,Satisfactory
2017-10-20,Amritsar,61.4,895.6199999999999,463.0,Severe
2017-10-21,Amritsar,55.84,605.69,320.0,Very Poor
2017-10-22,Amritsar,55.22,703.1299999999999,338.0,Very Poor
2017-10-23,Amritsar,55.27,667.2699999999999,395.0,Very Poor
2017-10-24,Amritsar,49.88,439.19,229.0,Poor
2017-10-25,Amritsar,60.47,654.93,239.0,Poor
2017-10-26,Amritsar,66.77000000000001,627.4400000000002,318.0,Very Poor
2017-10-27,Amritsar,58.14999999999999,610.7900000000001,308.0,Very Poor
2017-10-28,Amritsar,60.14999999999999,645.9799999999999,338.0,Very Poor
2017-10-29,Amritsar,61.23,694.0699999999999,356.0,Very Poor
2017-10-30,Amritsar,57.05,615.22,341.0,Very Poor
2017-10-31,Amritsar,56.52,637.58,271.0,Poor
2017-11-01,Amritsar,59.06999999999999,588.72,304.0,Very Poor
2017-11-02,Amritsar,60.73,545.4999999999999,314.0,Very Poor
2017-11-03,Amritsar,61.3,538.4499999999999,317.0,Very Poor
2017-11-04,Amritsar,73.36,573.87,318.0,
2017-11-05,Amritsar,72.89,513.92,319.0,Very Poor
2017-11-06,Amritsar,67.39,613.45,321.0,Very Poor
2017-11-07,Amritsar,50.11,434.17,252.0,Poor
2017-11-08,Amritsar,50.79,482.18,235.0,Poor
2017-11-09,Amritsar,72.04,493.2,248.0,Poor
2017-11-10,Amritsar,75.56,549.5400000000001,295.0,Poor
2017-11-11,Amritsar,91.81,592.98,317.0,Very Poor
2017-11-12,Amritsar,81.77000000000001,634.95,328.0,Very Poor
2017-11-13,Amritsar,69.62,534.14,311.0,Very Poor
2017-11-14,Amritsar,67.12,403.18,234.0,Poor
2017-11-15,Amritsar,64.81,273.69000000000005,128.0,Moderate
2017-11-16,Amritsar,80.53999999999999,476.08,131.0,Moderate
2017-11-17,Amritsar,74.50999999999999,531.41,262.0,Poor
2017-11-18,Amritsar,59.39,397.17,200.0,Moderate
2017-11-19,Amritsar,51.84,480.7000000000001,206.0,Poor
2017-11-20,Amritsar,72.04,624.7699999999999,314.0,Very Poor
2017-11-21,Amritsar,76.87,626.6099999999999,307.0,Very Poor
2017-11-22,Amritsar,79.47,682.68,318.0,Very Poor
2017-11-23,Amritsar,95.16,596.6600000000001,288.0,Poor
2017-11-24,Amritsar,106.03,689.5099999999999,302.0,Very Poor
2017-11-25,Amritsar,71.24,714.6100000000001,322.0,Very Poor
2017-11-26,Amritsar,74.13,714.5699999999999,316.0,Very Poor
2017-11-27,Amritsar,106.9,658.4000000000001,313.0,Very Poor
2017-11-28,Amritsar,109.56999999999998,666.48,306.0,Very Poor
2017-11-29,Amritsar,93.3,687.22,317.0,Very Poor
2017-11-30,Amritsar,80.36,663.9999999999999,323.0,Very Poor
2017-12-01,Amritsar,79.24000000000001,693.2200000000001,324.0,Very Poor
2017-12-02,Amritsar,79.50999999999999,565.8600000000001,296.0,Poor
2017-12-03,Amritsar,67.62,537.51,309.0,Very Poor
2017-12-04,Amritsar,54.50999999999999,435.5700000000001,266.0,Poor
2017-12-05,Amritsar,52.35,386.2199999999999,227.0,Poor
2017-12-07,Amritsar,65.36,469.0,185.0,Moderate
2017-12-08,Amritsar,79.21000000000001,508.31,298.0,Poor
2017-12-09,Amritsar,71.79,473.52,304.0,Very Poor
2017-12-10,Amritsar,63.05,411.96,277.0,Poor
2017-12-11,Amritsar,50.93000000000001,217.16,162.0,Moderate
2017-12-12,Amritsar,42.55,216.1,127.0,Moderate
2017-12-13,Amritsar,46.32,290.97,116.0,Moderate
2017-12-14,Amritsar,56.65,263.55999999999995,126.0,Moderate
2017-12-21,Amritsar,80.22999999999999,409.53,227.0,Poor
2017-12-22,Amritsar,46.17,249.89,143.0,Moderate
2017-12-23,Amritsar,49.95,300.5900000000001,122.0,Moderate
2017-12-24,Amritsar,48.81,360.17,197.0,Moderate
2017-12-25,Amritsar,52.17,401.43,235.0,Poor
2017-12-26,Amritsar,55.79,496.5400000000001,315.0,Very Poor
2017-12-27,Amritsar,59.00000000000001,561.15,335.0,Very Poor
2017-12-28,Amritsar,52.48,359.8,298.0,Poor
2017-12-29,Amritsar,52.49,371.68,233.0,Poor
2017-12-30,Amritsar,53.03999999999999,465.1700000000001,283.0,Poor
2017-12-31,Amritsar,58.96,527.3,321.0,Very Poor
2018-01-01,Amritsar,49.36,534.95,331.0,Very Poor
2018-01-02,Amritsar,48.05,497.96,331.0,Very Poor
2018-01-03,Amritsar,41.17,346.44,232.0,Poor
2018-01-13,Amritsar,49.94,480.7800000000001,237.0,Poor
2018-01-14,Amritsar,54.88,591.03,310.0,Very Poor
2018-01-15,Amritsar,50.33,431.5000000000001,170.0,Moderate
2018-01-16,Amritsar,67.38,424.59,152.0,Moderate
2018-01-17,Amritsar,43.9,423.75,144.0,Moderate
2018-01-18,Amritsar,43.63000000000001,403.38,165.0,Moderate
2018-01-19,Amritsar,42.13,388.42,126.0,Moderate
2018-01-20,Amritsar,46.99,405.43000000000006,129.0,Moderate
2018-01-21,Amritsar,48.89000000000001,419.25,149.0,Moderate
2018-01-22,Amritsar,42.29,370.7000000000001,125.0,Moderate
2018-01-23,Amritsar,39.10000000000001,358.59000000000003,123.0,Moderate
2018-01-24,Amritsar,38.34,286.43,115.0,Moderate
2018-01-25,Amritsar,39.17,374.82,127.0,Moderate
2018-01-26,Amritsar,37.58,379.48,118.0,Moderate
2018-01-27,Amritsar,40.15,400.81,132.0,Moderate
2018-01-28,Amritsar,42.07,399.21,124.0,Moderate
2018-01-29,Amritsar,43.95,379.95,127.0,Moderate
2018-01-30,Amritsar,45.16,451.18,142.0,Moderate
2018-01-31,Amritsar,43.0,476.05,150.0,Moderate
2018-02-01,Amritsar,45.3,431.91,159.0,Moderate
2018-02-02,Amritsar,40.39,411.92,149.0,Moderate
2018-02-03,Amritsar,46.62,497.51,168.0,Moderate
2018-02-04,Amritsar,40.88999999999999,467.0400000000001,165.0,Moderate
2018-02-05,Amritsar,44.89999999999999,417.27,152.0,Moderate
2018-02-06,Amritsar,43.0,351.75,130.0,Moderate
2018-02-07,Amritsar,44.01,354.86,130.0,Moderate
2018-02-08,Amritsar,43.71,372.23,141.0,Moderate
2018-02-09,Amritsar,51.55,368.6,138.0,Moderate
2018-02-10,Amritsar,50.57,441.75,145.0,Moderate
2018-02-11,Amritsar,42.66,384.92,147.0,Moderate
2018-02-12,Amritsar,35.48,259.64,123.0,Moderate
2018-02-13,Amritsar,35.44,163.49,66.0,Satisfactory
2018-02-14,Amritsar,35.349999999999994,178.93,58.0,Satisfactory
2018-02-15,Amritsar,37.73,235.2,77.0,Satisfactory
2018-02-16,Amritsar,40.75,367.19,129.0,Moderate
2018-02-17,Amritsar,43.01,247.14,137.0,Moderate
2018-02-18,Amritsar,42.98,289.65000000000003,133.0,Moderate
2018-02-19,Amritsar,45.04,299.46,139.0,Moderate
2018-02-20,Amritsar,42.04,356.46000000000004,162.0,Moderate
2018-02-21,Amritsar,46.220000000000006,290.23,154.0,Moderate
2018-02-22,Amritsar,44.79,239.11,124.0,Moderate
2018-02-23,Amritsar,47.07,284.2,123.0,Moderate
2018-02-24,Amritsar,45.06999999999999,196.73,114.0,Moderate
2018-02-27,Amritsar,47.49,285.12,119.0,Moderate
2018-02-28,Amritsar,46.84,277.99,133.0,Moderate
2018-03-01,Amritsar,46.38,247.86,132.0,Moderate
2018-03-02,Amritsar,42.12,129.72000000000003,79.0,Satisfactory
2018-03-03,Amritsar,45.59,174.19,73.0,Satisfactory
2018-03-04,Amritsar,45.48,150.34,64.0,Satisfactory
2018-03-05,Amritsar,49.370000000000005,163.54000000000002,69.0,Satisfactory
2018-03-06,Amritsar,45.98,179.49,73.0,Satisfactory
2018-03-07,Amritsar,35.34,261.37,133.0,Moderate
2018-03-08,Amritsar,31.27,244.27,132.0,Moderate
2018-03-09,Amritsar,29.21,190.06,112.0,Moderate
2018-03-10,Amritsar,36.62,170.92,91.0,Satisfactory
2018-03-11,Amritsar,41.81,232.73,110.0,Moderate
2018-03-12,Amritsar,47.400000000000006,261.68999999999994,128.0,Moderate
2018-03-13,Amritsar,40.91,261.07,140.0,Moderate
2018-03-14,Amritsar,41.09,230.08,125.0,Moderate
2018-03-15,Amritsar,43.24,190.76,119.0,Moderate
2018-03-16,Amritsar,52.35,179.81,88.0,Satisfactory
2018-03-17,Amritsar,44.98,192.63,93.0,Satisfactory
2018-03-18,Amritsar,43.46,249.63,112.0,Moderate
2018-03-19,Amritsar,44.53,252.51,138.0,Moderate
2018-03-20,Amritsar,32.59,285.96,124.0,Moderate
2018-03-21,Amritsar,40.7,144.28,106.0,Moderate
2018-03-22,Amritsar,39.98,127.1,72.0,Satisfactory
2018-05-17,Amritsar,58.06999999999999,336.66,167.0,Moderate
2018-05-18,Amritsar,53.760000000000005,329.1500000000001,206.0,Poor
2018-05-19,Amritsar,50.74,282.87,149.0,Moderate
2018-05-20,Amritsar,53.12,221.69,131.0,Moderate
2018-05-21,Amritsar,53.91,256.67,127.0,Moderate
2018-05-22,Amritsar,55.400000000000006,304.0,252.0,Poor
2018-05-23,Amritsar,57.33,212.28,134.0,Moderate
2018-05-24,Amritsar,55.99,200.14,102.0,Moderate
2018-05-25,Amritsar,58.15,235.04,114.0,Moderate
2018-05-26,Amritsar,58.39999999999999,247.89,132.0,Moderate
2018-05-27,Amritsar,57.08,258.71000000000004,134.0,Moderate
2018-05-28,Amritsar,57.4,232.39,225.0,Poor
2018-05-29,Amritsar,59.900000000000006,183.52,196.0,Moderate
2018-05-30,Amritsar,56.24,182.04,113.0,Moderate
2018-05-31,Amritsar,47.870000000000005,466.1,130.0,Moderate
2018-06-01,Amritsar,38.06,451.33,254.0,Poor
2018-06-02,Amritsar,34.75,250.03,200.0,Moderate
2018-06-03,Amritsar,37.87,287.56,164.0,Moderate
2018-06-04,Amritsar,46.53,289.20000000000005,174.0,Moderate
2018-06-05,Amritsar,49.3,317.30000000000007,164.0,Moderate
2018-06-08,Amritsar,47.99,365.03,148.0,Moderate
2018-06-09,Amritsar,46.49,223.19000000000003,133.0,Moderate
2018-06-13,Amritsar,51.42,528.5,221.0,Poor
2018-06-19,Amritsar,61.4,293.48,154.0,Moderate
2018-06-28,Amritsar,42.58,129.57999999999998,86.0,Satisfactory
2018-07-06,Amritsar,55.59,217.67,101.0,Moderate
2018-07-07,Amritsar,55.93,208.97000000000003,107.0,Moderate
2018-07-08,Amritsar,52.10000000000001,182.92,95.0,Satisfactory
2018-07-09,Amritsar,53.67,178.87999999999997,93.0,Satisfactory
2018-07-10,Amritsar,39.45,168.23,88.0,Satisfactory
2018-07-11,Amritsar,44.28000000000001,121.81000000000002,81.0,Satisfactory
2018-07-16,Amritsar,41.91,121.11,49.0,Good
2018-07-17,Amritsar,45.150000000000006,107.36,49.0,Good
2018-07-18,Amritsar,49.11000000000001,120.21,55.0,Satisfactory
2018-07-20,Amritsar,46.18000000000001,136.48,67.0,Satisfactory
2018-07-21,Amritsar,49.09,124.39,64.0,Satisfactory
2018-07-22,Amritsar,49.38,88.91,54.0,Satisfactory
